entry_time,exit_time,side,entry_price,exit_price,pnl,result,quantity
2024-12-03 10:15:00,2024-12-03 15:45:00,long,21251.0,21324.25,2924.0,win,2
2024-12-04 10:00:00,2024-12-04 15:45:00,long,21481.75,21517.0,1404.0,win,2
2024-12-05 10:30:00,2024-12-05 15:45:00,long,21520.0,21453.25,-2676.0,loss,2
2024-12-06 10:00:00,2024-12-06 15:45:00,long,21597.0,21634.0,1474.0,win,2
2024-12-11 09:45:00,2024-12-11 15:45:00,long,21696.75,21755.75,2354.0,win,2
2024-12-12 10:00:00,2024-12-12 15:45:00,long,21720.5,21630.25,-3616.0,loss,2
2024-12-16 10:00:00,2024-12-16 15:45:00,long,22027.5,22111.75,3364.0,win,2
2024-12-17 10:30:00,2024-12-17 15:45:00,long,22074.75,22005.0,-2796.0,loss,2
2024-12-18 10:15:00,2024-12-18 13:45:00,long,22013.5,21675.758084958954,-13515.67660164184,loss,2
2024-12-20 09:30:00,2024-12-20 15:45:00,long,21528.0,21552.5,487.0,win,1
2024-12-23 10:30:00,2024-12-23 15:45:00,long,21675.25,21737.25,1237.0,win,1
2024-12-24 10:00:00,2024-12-25 17:00:00,long,21977.0,22067.5,1807.0,win,1
2024-12-26 10:00:00,2024-12-26 15:45:00,long,22012.25,21984.25,-1126.0,loss,2
2024-12-30 11:00:00,2024-12-30 15:45:00,long,21475.0,21388.25,-3476.0,loss,2
2025-01-03 09:45:00,2025-01-03 15:45:00,long,21377.5,21493.0,2307.0,win,1
2025-01-06 10:00:00,2025-01-06 15:45:00,long,21881.75,21780.5,-4056.0,loss,2
2025-01-08 10:15:00,2025-01-08 15:45:00,long,21335.5,21325.5,-406.0,loss,2
2025-01-13 09:45:00,2025-01-13 15:45:00,long,20798.25,20992.25,7754.0,win,2
2025-01-15 10:00:00,2025-01-15 15:45:00,long,21355.5,21376.75,422.0,win,1
2025-01-17 09:45:00,2025-01-17 15:45:00,long,21593.75,21589.0,-98.0,loss,1
2025-01-20 10:15:00,2025-01-20 17:00:00,long,21707.5,21712.5,194.0,win,2
2025-01-21 11:00:00,2025-01-21 15:45:00,long,21673.0,21772.5,3974.0,win,2
2025-01-22 10:00:00,2025-01-22 15:45:00,long,22006.0,21985.0,-846.0,loss,2
2025-01-23 10:00:00,2025-01-23 15:45:00,long,21939.0,22021.75,3304.0,win,2
2025-01-27 09:45:00,2025-01-27 15:45:00,long,21311.5,21304.5,-143.0,loss,1
2025-01-28 10:00:00,2025-01-28 15:45:00,long,21449.5,21558.5,2177.0,win,1
2025-01-31 09:45:00,2025-01-31 14:15:00,long,21937.25,21550.94598827514,-7729.0802344972035,loss,1
2025-02-03 10:00:00,2025-02-03 15:45:00,long,21430.25,21553.25,2457.0,win,1
2025-02-04 10:00:00,2025-02-04 15:45:00,long,21658.25,21583.5,-1498.0,loss,1
2025-02-05 10:00:00,2025-02-05 15:45:00,long,21602.0,21770.5,3367.0,win,1
2025-02-06 11:30:00,2025-02-06 15:45:00,long,21795.5,21845.25,992.0,win,1
2025-02-10 10:00:00,2025-02-10 15:45:00,long,21871.75,21837.0,-698.0,loss,1
2025-02-11 10:00:00,2025-02-11 15:45:00,long,21838.0,21792.5,-1826.0,loss,2
2025-02-12 10:00:00,2025-02-12 15:45:00,long,21673.5,21861.75,3762.0,win,1
2025-02-13 10:00:00,2025-02-13 15:45:00,long,22041.0,22075.0,677.0,win,1
2025-02-14 10:00:00,2025-02-14 15:45:00,long,22151.75,22203.5,2064.0,win,2
2025-02-17 10:15:00,2025-02-17 17:00:00,long,22247.25,22219.25,-1126.0,loss,2
2025-02-19 10:30:00,2025-02-19 15:45:00,long,22237.75,22222.25,-626.0,loss,2
2025-02-24 11:30:00,2025-02-24 15:45:00,long,21647.0,21427.25,-8796.0,loss,2
2025-02-25 12:00:00,2025-02-25 15:45:00,long,21223.25,21196.0,-1096.0,loss,2
2025-02-26 10:00:00,2025-02-26 13:00:00,long,21396.25,21068.649570598325,-13110.017176066991,loss,2
2025-02-28 10:00:00,2025-02-28 15:45:00,long,20701.75,20909.0,4142.0,win,1
2025-03-03 11:30:00,2025-03-03 14:00:00,long,20936.5,20497.462076757703,-8783.75846484593,loss,1
2025-03-04 11:15:00,2025-03-04 15:45:00,long,20396.0,20537.0,2817.0,win,1
2025-03-05 11:45:00,2025-03-05 15:45:00,long,20570.5,20611.75,822.0,win,1
2025-03-06 10:00:00,2025-03-06 15:45:00,long,20459.5,20173.5,-5723.0,loss,1
2025-03-11 10:30:00,2025-03-11 15:45:00,long,19514.0,19401.25,-2258.0,loss,1
2025-03-12 11:15:00,2025-03-12 15:45:00,long,19680.25,19572.75,-2153.0,loss,1
2025-03-14 10:00:00,2025-03-14 15:45:00,long,19615.75,19667.5,1032.0,win,1
2025-03-17 12:00:00,2025-03-17 15:45:00,long,19722.25,19831.25,2177.0,win,1
2025-03-19 10:00:00,2025-03-19 15:45:00,long,19861.5,19945.0,1667.0,win,1
2025-03-20 10:00:00,2025-03-20 15:45:00,long,20050.5,19894.25,-3128.0,loss,1
2025-03-21 10:00:00,2025-03-21 15:45:00,long,19750.0,19970.75,4412.0,win,1
2025-03-24 10:00:00,2025-03-24 15:45:00,long,20358.75,20357.25,-33.0,loss,1
2025-03-25 10:00:00,2025-03-25 15:45:00,long,20480.0,20517.25,742.0,win,1
2025-03-27 10:00:00,2025-03-27 15:45:00,long,20164.25,19997.25,-3343.0,loss,1
2025-03-31 10:30:00,2025-03-31 15:45:00,long,19222.5,19413.0,3807.0,win,1
2025-04-01 10:00:00,2025-04-01 15:45:00,long,19582.75,19598.0,302.0,win,1
2025-04-02 10:00:00,2025-04-02 15:45:00,long,19584.75,19152.25,-8653.0,loss,1
2025-04-07 09:30:00,2025-04-07 15:45:00,long,17442.0,17628.75,3732.0,win,1
2025-04-08 10:30:00,2025-04-08 14:15:00,long,18092.5,17144.457153813877,-18963.85692372246,loss,1
2025-04-09 10:15:00,2025-04-09 15:45:00,long,17398.75,19353.5,39092.0,win,1
2025-04-11 11:00:00,2025-04-11 15:45:00,long,18597.5,18820.5,4457.0,win,1
2025-04-15 09:30:00,2025-04-15 15:45:00,long,19069.75,18938.0,-2638.0,loss,1
2025-04-16 10:00:00,2025-04-16 15:45:00,long,18633.25,18369.25,-5283.0,loss,1
2025-04-22 09:30:00,2025-04-22 15:45:00,long,18313.0,18359.0,917.0,win,1
2025-04-23 10:00:00,2025-04-23 15:45:00,long,19063.0,18850.0,-4263.0,loss,1
2025-04-24 10:00:00,2025-04-24 15:45:00,long,19193.75,19347.5,3072.0,win,1
2025-04-25 10:00:00,2025-04-25 15:45:00,long,19373.5,19554.75,3622.0,win,1
2025-04-29 09:45:00,2025-04-29 15:45:00,long,19596.75,19614.25,347.0,win,1
2025-04-30 10:00:00,2025-04-30 15:45:00,long,19388.25,19848.5,9202.0,win,1
2025-05-01 10:00:00,2025-05-01 15:45:00,long,20095.25,19799.0,-5928.0,loss,1
2025-05-02 10:00:00,2025-05-02 15:45:00,long,20172.5,20204.5,637.0,win,1
2025-05-05 10:00:00,2025-05-05 15:45:00,long,20096.75,20042.25,-1093.0,loss,1
2025-05-06 10:00:00,2025-05-06 15:45:00,long,19911.0,19846.75,-1288.0,loss,1
2025-05-07 12:00:00,2025-05-07 15:45:00,long,19921.25,19957.5,722.0,win,1
2025-05-08 10:45:00,2025-05-08 15:45:00,long,20273.0,20156.25,-2338.0,loss,1
2025-05-12 11:45:00,2025-05-12 15:45:00,long,20877.75,20957.0,1582.0,win,1
2025-05-13 10:00:00,2025-05-13 15:45:00,long,21245.75,21254.75,177.0,win,1
2025-05-14 10:15:00,2025-05-14 15:45:00,long,21373.5,21399.75,522.0,win,1
2025-05-15 10:00:00,2025-05-15 15:45:00,long,21373.0,21396.5,467.0,win,1
2025-05-16 11:15:00,2025-05-16 15:45:00,long,21435.25,21400.25,-703.0,loss,1
2025-05-19 10:00:00,2025-05-19 15:45:00,long,21419.75,21517.0,1942.0,win,1
2025-05-20 10:45:00,2025-05-20 15:45:00,long,21435.5,21420.0,-626.0,loss,2
2025-05-21 10:00:00,2025-05-21 14:00:00,long,21517.5,21159.316701348347,-7166.6659730330575,loss,1
2025-05-22 10:00:00,2025-05-22 15:45:00,long,21228.75,21214.5,-288.0,loss,1
2025-05-23 10:30:00,2025-05-23 15:45:00,long,20985.0,20953.25,-638.0,loss,1
2025-05-26 11:00:00,2025-05-26 17:00:00,long,21281.75,21268.5,-536.0,loss,2
2025-05-27 10:00:00,2025-05-27 15:45:00,long,21378.25,21477.0,3944.0,win,2
2025-05-30 09:45:00,2025-05-30 15:45:00,long,21354.5,21369.0,287.0,win,1
2025-06-02 10:00:00,2025-06-02 15:45:00,long,21398.0,21554.5,3127.0,win,1
2025-06-03 10:00:00,2025-06-03 15:45:00,long,21663.0,21688.0,497.0,win,1
2025-06-04 10:15:00,2025-06-04 15:45:00,long,21754.75,21748.0,-276.0,loss,2
2025-06-05 10:00:00,2025-06-05 14:15:00,long,21870.5,21518.809244315777,-7036.815113684468,loss,1
2025-06-06 10:00:00,2025-06-06 15:45:00,long,21841.25,21809.5,-1276.0,loss,2
2025-06-09 10:00:00,2025-06-09 15:45:00,long,21851.75,21822.25,-1186.0,loss,2
2025-06-10 10:00:00,2025-06-10 15:45:00,long,21870.25,21951.0,3224.0,win,2
2025-06-11 10:00:00,2025-06-11 15:45:00,long,22023.0,21883.25,-5596.0,loss,2
2025-06-12 10:00:00,2025-06-12 15:45:00,long,21947.75,21909.0,-1556.0,loss,2
2025-06-13 10:00:00,2025-06-13 15:45:00,long,21762.75,21652.0,-4436.0,loss,2
2025-06-16 10:00:00,2025-06-16 15:45:00,long,22201.5,22162.75,-1556.0,loss,2
2025-06-17 10:00:00,2025-06-17 15:45:00,long,22131.0,21952.0,-7166.0,loss,2
2025-06-18 10:00:00,2025-06-18 15:45:00,long,22058.25,21961.75,-3866.0,loss,2
2025-06-23 10:00:00,2025-06-23 15:45:00,long,22001.75,22072.25,1407.0,win,1
2025-06-24 10:00:00,2025-06-24 15:45:00,long,22353.75,22407.75,2154.0,win,2
2025-06-26 09:45:00,2025-06-26 15:45:00,long,22571.0,22672.5,4054.0,win,2
2025-06-27 10:00:00,2025-06-27 15:45:00,long,22778.25,22740.25,-1526.0,loss,2
2025-06-30 11:00:00,2025-06-30 15:45:00,long,22853.25,22866.75,534.0,win,2
2025-07-02 10:00:00,2025-07-02 15:45:00,long,22821.0,22852.75,1264.0,win,2
2025-07-03 10:00:00,2025-07-03 17:00:00,long,23069.25,23041.5,-1116.0,loss,2
2025-07-08 09:30:00,2025-07-08 15:45:00,long,22927.5,22903.25,-976.0,loss,2
2025-07-10 10:45:00,2025-07-10 15:45:00,long,23024.5,23010.0,-586.0,loss,2
2025-07-11 10:15:00,2025-07-11 15:45:00,long,22950.0,22938.0,-486.0,loss,2
2025-07-14 10:00:00,2025-07-14 15:45:00,long,23008.0,23036.25,1124.0,win,2
2025-07-16 10:00:00,2025-07-16 15:45:00,long,23041.25,23063.25,874.0,win,2
2025-07-17 10:00:00,2025-07-17 15:45:00,long,23236.5,23265.5,1154.0,win,2
2025-07-21 09:45:00,2025-07-21 15:45:00,long,23397.25,23347.0,-3024.0,loss,3
2025-07-23 10:45:00,2025-07-23 15:45:00,long,23257.75,23411.25,6134.0,win,2
2025-07-24 10:15:00,2025-07-24 15:45:00,long,23380.5,23395.0,574.0,win,2
2025-07-25 10:00:00,2025-07-25 15:45:00,long,23404.75,23447.75,2571.0,win,3
2025-07-30 10:30:00,2025-07-30 15:45:00,long,23503.75,23661.75,6314.0,win,2
2025-08-01 11:15:00,2025-08-01 15:45:00,long,23008.25,22870.0,-5536.0,loss,2
2025-08-04 10:00:00,2025-08-04 15:45:00,long,23213.0,23350.75,5504.0,win,2
2025-08-06 10:00:00,2025-08-06 15:45:00,long,23295.0,23413.25,4724.0,win,2
2025-08-08 10:00:00,2025-08-08 15:45:00,long,23679.5,23765.5,3434.0,win,2
2025-08-11 10:15:00,2025-08-11 15:45:00,long,23734.75,23629.5,-4216.0,loss,2
2025-08-12 10:00:00,2025-08-12 15:45:00,long,23825.0,23949.5,4974.0,win,2
2025-08-14 10:00:00,2025-08-14 15:45:00,long,23936.25,23891.5,-1796.0,loss,2
2025-08-20 10:30:00,2025-08-20 15:45:00,long,23230.75,23319.0,3524.0,win,2
2025-08-21 10:30:00,2025-08-21 15:45:00,long,23282.75,23221.75,-2446.0,loss,2
2025-08-22 10:00:00,2025-08-22 15:45:00,long,23622.0,23582.75,-1576.0,loss,2
2025-08-25 10:00:00,2025-08-25 15:45:00,long,23586.5,23502.25,-3376.0,loss,2
2025-08-26 10:00:00,2025-08-26 15:45:00,long,23529.5,23607.5,3114.0,win,2
2025-08-27 10:00:00,2025-08-27 15:45:00,long,23598.0,23542.0,-2246.0,loss,2
2025-08-28 10:00:00,2025-08-28 15:45:00,long,23727.25,23762.0,1384.0,win,2
2025-09-01 10:00:00,2025-09-01 17:00:00,long,23489.5,23492.0,94.0,win,2
2025-09-03 10:00:00,2025-09-03 15:45:00,long,23492.0,23455.75,-1456.0,loss,2
2025-09-04 10:00:00,2025-09-04 15:45:00,long,23505.75,23684.0,7124.0,win,2
2025-09-08 10:00:00,2025-09-08 15:45:00,long,23873.5,23798.5,-3006.0,loss,2
2025-09-09 11:30:00,2025-09-09 15:45:00,long,23812.0,23889.75,3104.0,win,2
2025-09-10 10:00:00,2025-09-10 15:45:00,long,23969.0,23858.0,-4446.0,loss,2
2025-09-11 10:00:00,2025-09-11 15:45:00,long,24016.75,24006.75,-406.0,loss,2
2025-09-12 10:00:00,2025-09-12 15:45:00,long,24095.0,24115.25,804.0,win,2
2025-09-15 10:00:00,2025-09-15 15:45:00,long,24497.25,24538.0,1624.0,win,2
2025-09-18 10:00:00,2025-09-18 15:45:00,long,24777.75,24713.75,-2566.0,loss,2
2025-09-19 11:00:00,2025-09-19 15:45:00,long,24806.0,24861.0,2194.0,win,2
2025-09-22 10:00:00,2025-09-22 15:45:00,long,24909.75,24996.25,3454.0,win,2
2025-09-25 10:00:00,2025-09-25 15:45:00,long,24650.75,24635.5,-616.0,loss,2
2025-09-26 11:30:00,2025-09-26 15:45:00,long,24674.0,24726.5,2094.0,win,2
2025-09-30 09:30:00,2025-09-30 15:45:00,long,24791.25,24838.25,1874.0,win,2
2025-10-01 10:00:00,2025-10-01 15:45:00,long,24900.25,25009.25,4354.0,win,2
2025-10-02 12:00:00,2025-10-02 15:45:00,long,25078.75,25105.0,1044.0,win,2
2025-10-03 10:45:00,2025-10-03 15:45:00,long,25145.25,24982.0,-6536.0,loss,2
2025-10-06 10:30:00,2025-10-06 15:45:00,long,25177.25,25184.0,264.0,win,2
2025-10-08 10:00:00,2025-10-08 15:45:00,long,25210.75,25354.0,5724.0,win,2
2025-10-13 10:15:00,2025-10-13 15:45:00,long,24877.75,24904.5,532.0,win,1
2025-10-14 10:00:00,2025-10-14 15:45:00,long,24716.5,24756.25,792.0,win,1
2025-10-15 10:00:00,2025-10-15 15:45:00,long,25077.25,24941.25,-2723.0,loss,1
2025-10-16 10:00:00,2025-10-16 13:15:00,long,25123.75,24684.42363150255,-8789.527369949035,loss,1
2025-10-17 10:00:00,2025-10-17 15:45:00,long,24742.0,25033.5,5827.0,win,1
2025-10-20 10:00:00,2025-10-20 15:45:00,long,25291.25,25326.75,707.0,win,1
2025-10-21 10:15:00,2025-10-21 15:45:00,long,25275.5,25265.25,-208.0,loss,1
2025-10-23 10:00:00,2025-10-23 15:45:00,long,25173.0,25278.0,2097.0,win,1
2025-10-24 10:15:00,2025-10-24 15:45:00,long,25534.5,25510.25,-488.0,loss,1
2025-10-27 10:00:00,2025-10-27 15:45:00,long,25893.25,26003.75,2207.0,win,1
2025-10-28 10:45:00,2025-10-28 15:45:00,long,26060.5,26172.5,4474.0,win,2
2025-10-31 09:45:00,2025-10-31 15:45:00,long,26164.5,25983.0,-3633.0,loss,1
2025-11-03 11:45:00,2025-11-03 15:45:00,long,26149.75,26109.5,-808.0,loss,1
2025-11-05 09:30:00,2025-11-05 15:45:00,long,25703.0,25729.0,517.0,win,1
2025-11-10 11:45:00,2025-11-10 15:45:00,long,25635.0,25720.75,1712.0,win,1
2025-11-11 12:00:00,2025-11-11 15:45:00,long,25630.25,25659.0,572.0,win,1
2025-11-14 10:00:00,2025-11-14 15:45:00,long,25117.0,25147.5,607.0,win,1
2025-11-17 11:00:00,2025-11-17 15:45:00,long,25164.0,24905.5,-5173.0,loss,1
2025-11-18 10:45:00,2025-11-18 15:45:00,long,24653.25,24531.25,-2443.0,loss,1
2025-11-21 10:15:00,2025-11-21 15:45:00,long,24175.75,24349.0,3462.0,win,1
2025-11-24 10:00:00,2025-11-24 15:45:00,long,24865.5,24962.75,1942.0,win,1
2025-11-25 10:15:00,2025-11-25 15:45:00,long,24854.25,25064.5,4202.0,win,1
2025-11-26 10:00:00,2025-11-26 15:45:00,long,25292.5,25314.0,427.0,win,1
2025-11-28 10:00:00,2025-11-30 17:00:00,long,25428.5,25501.75,1462.0,win,1
2025-12-01 10:00:00,2025-12-01 15:45:00,long,25348.5,25399.75,1022.0,win,1
2025-12-02 11:00:00,2025-12-02 15:45:00,long,25549.75,25603.75,1077.0,win,1
2025-12-03 10:00:00,2025-12-03 15:45:00,long,25540.25,25645.75,2107.0,win,1
2025-12-04 11:00:00,2025-12-04 15:45:00,long,25632.25,25632.5,2.0,win,1
2025-12-09 09:45:00,2025-12-09 15:45:00,long,25684.5,25676.25,-336.0,loss,2
2025-12-10 11:00:00,2025-12-10 15:45:00,long,25633.75,25800.5,6664.0,win,2
2025-12-11 11:15:00,2025-12-11 15:45:00,long,25604.0,25834.75,9224.0,win,2
2025-12-16 10:45:00,2025-12-16 15:45:00,long,25335.5,25321.5,-283.0,loss,1
2025-12-18 10:00:00,2025-12-18 15:45:00,long,25376.5,25219.0,-3153.0,loss,1
2025-12-19 10:00:00,2025-12-19 15:45:00,long,25527.0,25597.5,1407.0,win,1
2025-12-22 11:45:00,2025-12-22 15:45:00,long,25721.0,25700.25,-418.0,loss,1
2025-12-23 10:00:00,2025-12-23 15:45:00,long,25734.0,25811.5,3094.0,win,2
2025-12-24 10:00:00,2025-12-25 17:00:00,long,25850.75,25892.0,1644.0,win,2
2025-12-29 09:30:00,2025-12-29 15:45:00,long,25755.25,25744.5,-436.0,loss,2
2025-12-30 10:15:00,2025-12-30 15:45:00,long,25774.25,25676.0,-3936.0,loss,2
2026-01-05 10:00:00,2026-01-05 15:45:00,long,25672.5,25578.25,-3776.0,loss,2
2026-01-06 10:45:00,2026-01-06 15:45:00,long,25695.5,25831.25,5424.0,win,2
2026-01-07 10:00:00,2026-01-07 15:45:00,long,25924.25,25835.75,-3546.0,loss,2
2026-01-09 09:30:00,2026-01-09 15:45:00,long,25780.75,25931.75,6034.0,win,2
2026-01-12 10:00:00,2026-01-12 15:45:00,long,25946.75,25942.25,-186.0,loss,2
2026-01-13 11:00:00,2026-01-13 15:45:00,long,25993.5,25898.25,-3816.0,loss,2
2026-01-15 10:15:00,2026-01-15 15:45:00,long,25905.0,25707.0,-7926.0,loss,2
2026-01-19 10:00:00,2026-01-19 17:00:00,long,25379.5,25375.25,-176.0,loss,2
2026-01-20 10:00:00,2026-01-20 15:45:00,long,25399.0,25142.75,-10256.0,loss,2
2026-01-21 10:00:00,2026-01-21 15:45:00,long,25457.25,25509.5,2084.0,win,2
2026-01-22 10:15:00,2026-01-22 15:45:00,long,25672.5,25630.0,-1706.0,loss,2
2026-01-23 10:00:00,2026-01-23 15:45:00,long,25824.0,25680.5,-5746.0,loss,2
2026-01-26 10:00:00,2026-01-26 15:45:00,long,25886.25,25861.25,-1006.0,loss,2
2026-01-27 10:00:00,2026-01-27 15:45:00,long,26098.0,26110.0,474.0,win,2
2026-01-29 12:00:00,2026-01-29 15:45:00,long,25852.75,25982.5,2592.0,win,1
2026-01-30 10:30:00,2026-01-30 15:45:00,long,25835.5,25639.25,-3928.0,loss,1
2026-02-02 10:00:00,2026-02-02 15:45:00,long,25855.5,25873.25,352.0,win,1
2026-02-05 10:45:00,2026-02-05 15:45:00,long,24829.0,24425.25,-8078.0,loss,1
2026-02-06 10:00:00,2026-02-06 15:45:00,long,25002.75,25107.75,2097.0,win,1
2026-02-09 10:00:00,2026-02-09 15:45:00,long,25333.0,25361.5,567.0,win,1
2026-02-10 10:00:00,2026-02-10 15:45:00,long,25376.5,25257.25,-2388.0,loss,1
2026-02-11 11:45:00,2026-02-11 15:45:00,long,25263.75,25278.75,297.0,win,1
2026-02-13 10:00:00,2026-02-13 15:45:00,long,24840.5,24773.5,-1343.0,loss,1
2026-02-17 10:15:00,2026-02-17 15:45:00,long,24727.75,24768.25,807.0,win,1
2026-02-18 10:00:00,2026-02-18 15:45:00,long,25098.25,24936.5,-3238.0,loss,1
2026-02-19 10:00:00,2026-02-19 15:45:00,long,24906.75,24836.0,-1418.0,loss,1
2026-02-20 10:00:00,2026-02-20 15:45:00,long,25075.75,25077.5,32.0,win,1
2026-02-24 10:00:00,2026-02-24 15:45:00,long,25033.75,25016.25,-353.0,loss,1
2026-02-25 10:00:00,2026-02-25 15:45:00,long,25299.25,25461.75,3247.0,win,1
2026-02-27 10:00:00,2026-02-27 15:45:00,long,24988.75,24952.75,-723.0,loss,1
2026-03-02 10:00:00,2026-03-02 15:45:00,long,24972.25,24995.75,467.0,win,1
2026-03-03 10:30:00,2026-03-03 15:45:00,long,24647.5,24709.75,1242.0,win,1
2026-03-04 10:00:00,2026-03-04 15:45:00,long,25070.25,25138.0,1352.0,win,1
2026-03-06 09:45:00,2026-03-06 15:45:00,long,24858.5,24661.25,-3948.0,loss,1
2026-03-09 10:00:00,2026-03-09 15:45:00,long,24600.0,24958.0,7157.0,win,1
2026-03-10 10:00:00,2026-03-10 15:45:00,long,25125.5,25010.5,-2303.0,loss,1
2026-03-16 09:45:00,2026-03-16 15:45:00,long,24693.75,24654.75,-783.0,loss,1
2026-03-17 10:00:00,2026-03-17 15:45:00,long,25026.0,25027.5,27.0,win,1
2026-03-23 09:45:00,2026-03-23 15:45:00,long,24609.5,24400.0,-4193.0,loss,1
2026-03-24 10:30:00,2026-03-24 15:45:00,long,24342.5,24403.75,1222.0,win,1
2026-03-25 11:30:00,2026-03-25 15:45:00,long,24438.5,24367.75,-1418.0,loss,1
2026-03-31 10:00:00,2026-03-31 15:45:00,long,23544.25,23905.5,7222.0,win,1
2026-04-01 10:00:00,2026-04-01 15:45:00,long,24266.25,24187.25,-1583.0,loss,1
2026-04-02 10:00:00,2026-04-02 15:45:00,long,24181.0,24219.5,767.0,win,1
2026-04-07 11:15:00,2026-04-07 15:45:00,long,24189.75,24399.25,4187.0,win,1
2026-04-08 12:00:00,2026-04-08 15:45:00,long,25122.75,25039.0,-1678.0,loss,1
2026-04-09 10:15:00,2026-04-09 15:45:00,long,25058.0,25244.75,3732.0,win,1
2026-04-10 10:00:00,2026-04-10 15:45:00,long,25369.75,25333.0,-738.0,loss,1
2026-04-13 10:00:00,2026-04-13 15:45:00,long,25331.0,25585.5,5087.0,win,1
2026-04-14 10:00:00,2026-04-14 15:45:00,long,25786.0,25990.0,4077.0,win,1
2026-04-15 10:00:00,2026-04-15 15:45:00,long,26185.25,26359.5,3482.0,win,1
2026-04-16 10:00:00,2026-04-16 15:45:00,long,26469.25,26464.25,-103.0,loss,1
2026-04-17 10:00:00,2026-04-17 15:45:00,long,26821.0,26840.75,392.0,win,1
2026-04-22 09:45:00,2026-04-22 15:45:00,long,26972.0,27106.5,2687.0,win,1
2026-04-23 10:00:00,2026-04-23 12:45:00,long,27120.5,26711.108065673,-8190.838686539981,loss,1
2026-04-24 10:00:00,2026-04-24 15:45:00,long,27318.25,27440.25,2437.0,win,1
2026-04-27 12:00:00,2026-04-27 15:45:00,long,27413.25,27418.5,102.0,win,1
2026-04-29 10:15:00,2026-04-29 15:45:00,long,27275.75,27148.75,-2543.0,loss,1
2026-04-30 10:15:00,2026-04-30 15:45:00,long,27404.75,27598.5,3872.0,win,1
2026-05-01 10:00:00,2026-05-01 15:45:00,long,27837.0,27783.25,-1078.0,loss,1
2026-05-05 09:30:00,2026-05-05 15:45:00,long,28087.5,28207.25,2392.0,win,1
2026-05-06 10:00:00,2026-05-06 15:45:00,long,28535.75,28712.25,3527.0,win,1
2026-05-07 10:00:00,2026-05-07 15:45:00,long,28862.5,28644.0,-4373.0,loss,1
2026-05-08 10:00:00,2026-05-08 15:45:00,long,29155.5,29333.75,3562.0,win,1
2026-05-11 10:00:00,2026-05-11 15:45:00,long,29369.0,29400.0,617.0,win,1
2026-05-13 10:00:00,2026-05-13 15:45:00,long,29322.75,29536.0,4262.0,win,1
2026-05-14 10:00:00,2026-05-14 15:45:00,long,29733.0,29688.5,-893.0,loss,1
2026-05-15 10:00:00,2026-05-15 15:45:00,long,29285.75,29173.0,-2258.0,loss,1
2026-05-19 11:45:00,2026-05-19 15:45:00,long,29021.75,28899.25,-2453.0,loss,1
2026-05-20 10:00:00,2026-05-20 15:45:00,long,29256.0,29278.5,447.0,win,1
2026-05-21 11:00:00,2026-05-21 15:45:00,long,29275.25,29455.5,3602.0,win,1
2026-05-22 10:00:00,2026-05-22 15:45:00,long,29688.75,29520.75,-3363.0,loss,1
2026-05-26 09:30:00,2026-05-26 15:45:00,long,30105.25,30044.25,-1223.0,loss,1
2026-05-28 10:00:00,2026-05-28 15:45:00,long,30221.0,30313.0,1837.0,win,1
2026-05-29 11:00:00,2026-05-29 15:45:00,long,30435.75,30389.5,-928.0,loss,1
2026-06-01 10:00:00,2026-06-01 15:45:00,long,30446.0,30522.5,1527.0,win,1
2026-06-02 10:00:00,2026-06-02 15:45:00,long,30666.0,30743.0,1537.0,win,1
2026-06-04 09:30:00,2026-06-04 15:45:00,long,30301.5,30399.5,1957.0,win,1
2026-06-08 10:00:00,2026-06-08 15:45:00,long,29715.25,29435.25,-5603.0,loss,1
2026-06-11 10:45:00,2026-06-11 15:45:00,long,28858.0,29433.25,11502.0,win,1
2026-06-12 10:15:00,2026-06-12 15:45:00,long,29745.25,29677.75,-1353.0,loss,1
2026-06-15 10:00:00,2026-06-15 15:45:00,long,30818.5,30832.0,267.0,win,1
2026-06-18 09:30:00,2026-06-18 15:45:00,long,30573.25,30726.5,3062.0,win,1
2026-06-19 10:00:00,2026-06-21 17:00:00,long,30694.25,30503.0,-3828.0,loss,1
2026-06-23 11:15:00,2026-06-23 15:45:00,long,29876.0,29752.0,-2483.0,loss,1
2026-06-24 10:00:00,2026-06-24 15:45:00,long,29783.0,30095.25,6242.0,win,1
2026-06-25 12:00:00,2026-06-25 15:45:00,long,29748.5,29759.25,212.0,win,1
2026-06-26 10:00:00,2026-06-26 15:45:00,long,29444.5,29283.0,-3233.0,loss,1
2026-06-29 10:15:00,2026-06-29 15:45:00,long,29771.0,29995.0,4477.0,win,1
2026-06-30 10:00:00,2026-06-30 15:45:00,long,30401.5,30500.75,1982.0,win,1
